,SOG,heading,draught,wind_val,wind_direction,wave_val,wave_direction,stream_val,stream_direction,R_added
289,14.66363636363636,223.8181818181818,13.2,8.216363636363639,10.909090909090908,0.0,0.0,0.0,0.0,182.5359846467656
291,13.750000000000002,141.0,13.4,5.539999999999999,15.0,0.575,13.0,0.4650000000000001,185.0,216.8153737917305
292,13.516666666666666,142.5,13.4,5.421666666666667,12.5,0.5516666666666666,12.833333333333334,0.4599999999999999,171.5,277.8981058518873
293,13.4,146.25,13.4,5.525,10.75,0.54125,12.0,0.395,165.625,287.7865745946041
295,13.5,141.8,13.4,5.286,9.6,0.522,7.2,0.296,146.6,245.73814501342224
296,13.483333333333334,141.66666666666666,13.4,4.98,10.0,0.5,3.0,0.29,143.0,246.88674233297377
297,13.6,140.0,13.4,4.968,8.2,0.4599999999999999,286.4,0.26,120.6,212.8926363164677
298,13.783333333333331,139.16666666666666,13.4,4.824999999999999,6.166666666666667,0.4483333333333333,356.6666666666667,0.2966666666666666,122.66666666666669,195.03632708864336
300,14.166666666666666,137.83333333333334,13.4,3.99,350.5,0.3799999999999999,349.0,0.3949999999999999,114.5,156.5265933945833
302,14.64285714285714,163.14285714285714,13.400000000000002,4.430000000000001,334.1428571428572,0.3542857142857142,342.42857142857144,0.6714285714285715,150.85714285714286,172.19576415907102
303,15.191304347826089,93.08695652173913,11.800000000000004,7.153913043478258,118.78260869565216,2.920869565217391,205.7826086956522,0.1778260869565217,317.1304347826087,180.09174516659027
304,15.125,93.0,11.800000000000002,7.5825,117.45833333333331,2.987083333333333,204.4583333333333,0.15375,307.5,193.47587265515392
305,14.895454545454545,92.72727272727272,11.800000000000004,5.842727272727273,131.0909090909091,2.834545454545456,203.27272727272728,0.1445454545454545,293.8181818181818,235.27879263722505
306,14.85217391304348,91.04347826086956,11.800000000000004,5.4608695652173935,125.04347826086956,2.864782608695652,202.17391304347825,0.2326086956521739,275.6521739130435,206.8543570469145
307,14.92173913043478,89.56521739130434,11.800000000000004,5.773043478260871,116.78260869565216,2.904347826086956,201.7826086956522,0.3343478260869564,279.0434782608696,156.03926741241025
308,15.24,90.12,11.800000000000002,6.088000000000001,136.2,2.78,203.0,0.254,294.6,131.26933656866913
309,15.329166666666666,89.91666666666667,11.800000000000002,3.3325,128.125,2.48625,214.0,0.15125,317.75,163.13530957229352
310,15.38,89.56,11.800000000000002,3.0128,128.76,2.4636,214.0,0.1332,325.0,163.06829022602324
311,15.464,88.96,11.800000000000002,0.6336,207.12,2.3520000000000003,217.72,0.1664,338.96,153.7325491570033
312,15.228,88.4,11.800000000000002,0.606,161.0,2.2628,220.32,0.1116,322.68,196.7336174414612
313,14.229999999999997,88.05,11.800000000000002,0.8680000000000001,202.0,0.876,88.8,0.02,117.2,422.6512992547541
315,15.758333333333336,282.4583333333333,10.800000000000002,12.888333333333335,58.708333333333336,3.26125,96.29166666666669,0.38,194.8333333333333,241.36371691776708
316,15.81739130434782,282.95652173913044,10.800000000000004,12.97913043478261,58.0,3.31695652173913,94.65217391304348,0.3513043478260869,206.7391304347826,256.22775541793567
317,15.98,281.68,10.800000000000002,13.458,50.4,3.551999999999999,85.6,0.2779999999999999,221.0,243.8820851784032
318,15.915384615384616,281.38461538461536,10.800000000000002,13.264615384615384,51.73076923076923,3.577307692307692,85.0,0.2965384615384615,220.42307692307693,260.1162818042929
319,15.604166666666666,282.2916666666667,10.800000000000002,13.206666666666669,51.41666666666666,3.6025,83.95833333333333,0.1870833333333333,251.375,329.91925769682973
320,15.580000000000002,281.72,10.800000000000002,12.6252,46.0,3.5832000000000006,90.28,0.1736,293.48,338.5795023522111
321,15.818181818181811,280.04545454545456,10.800000000000004,11.964090909090908,46.59090909090909,3.5959090909090894,94.77272727272728,0.16,280.6818181818182,286.2091210961546
322,16.486206896551725,278.7931034482759,10.800000000000004,5.463448275862069,243.8275862068965,3.0927586206896542,180.6551724137931,0.2989655172413792,219.6551724137931,146.55626567184254
323,16.192592592592593,278.3333333333333,10.800000000000002,8.918148148148148,245.40740740740745,3.1518518518518515,205.77777777777777,0.2522222222222222,233.2962962962963,217.20075769476892
324,16.216666666666665,277.375,10.800000000000002,9.266666666666666,240.54166666666663,3.18125,209.79166666666663,0.2416666666666666,243.5833333333333,221.26519843285465
325,16.121052631578948,278.8421052631579,10.800000000000002,9.652105263157896,232.31578947368425,3.226842105263158,213.8421052631579,0.3026315789473684,250.68421052631567,266.8660911524464
329,16.048387096774196,274.93548387096774,10.800000000000004,11.47354838709678,208.4516129032258,4.17451612903226,217.6129032258065,0.1783870967741936,321.741935483871,224.3723230682556
330,13.992857142857142,173.92857142857142,13.400000000000002,9.093571428571426,342.2857142857143,2.634285714285715,204.78571428571428,0.1271428571428572,320.42857142857144,201.04594812305243
331,14.01875,173.875,13.4,9.08,345.0625,2.7662500000000003,199.5625,0.07875,300.25,217.04871396365115
332,13.881818181818184,174.0,13.4,8.058181818181819,348.45454545454544,2.731818181818182,200.1818181818182,0.0709090909090909,252.0,262.9804428064399
333,14.023809523809524,174.0952380952381,13.4,8.33714285714286,351.85714285714283,2.7785714285714294,199.52380952380952,0.0552380952380952,215.04761904761904,246.92842208282207
334,14.466666666666669,174.06666666666666,13.400000000000002,9.04,121.66666666666669,2.869999999999999,199.0,0.1299999999999999,164.33333333333334,197.7150788102549
335,14.506666666666666,173.93333333333334,13.400000000000002,10.472,16.6,2.8273333333333333,213.6,0.2699999999999999,154.93333333333334,234.80435436371783
336,14.73913043478261,173.43478260869566,13.399999999999997,11.247826086956522,19.17391304347826,2.9069565217391298,218.5217391304348,0.3869565217391305,157.52173913043478,233.8497902398184
337,14.92272727272727,172.13636363636363,13.4,11.572727272727274,23.454545454545453,3.0127272727272736,227.6818181818182,0.4763636363636364,168.3181818181818,236.8918186508837
338,14.98,172.15,13.4,10.22,13.5,2.7575000000000003,215.5,0.5249999999999998,176.0,243.5257691373633
339,16.818181818181817,159.0,13.3,8.53090909090909,105.1818181818182,1.8463636363636369,152.1818181818182,0.0345454545454545,339.27272727272725,236.1288876612473
340,15.528571428571428,159.0,13.3,8.578571428571427,105.85714285714286,1.832857142857143,152.85714285714286,0.1014285714285714,315.7142857142857,500.4052818492695
341,14.476470588235294,161.1764705882353,13.3,7.3364705882352945,127.76470588235294,2.5164705882352947,185.0,0.2547058823529411,7.176470588235294,350.995499930866
342,14.555555555555555,160.55555555555554,13.3,7.2666666666666675,126.44444444444444,2.52,185.77777777777777,0.2266666666666666,243.22222222222223,435.277430619141
343,14.73333333333333,158.0,13.300000000000004,7.085999999999999,120.4,2.632,187.0,0.2720000000000001,297.4,308.2842841138633
344,14.753846153846156,156.53846153846155,13.300000000000002,7.296153846153848,123.46153846153848,2.6707692307692312,187.0,0.2984615384615385,292.15384615384613,301.5389611631117
345,14.65,156.0,13.3,7.48375,126.875,2.68,187.875,0.30125,301.75,308.43155141324894
346,14.822222222222225,156.22222222222223,13.3,7.303333333333334,135.33333333333334,2.8,189.0,0.2733333333333333,308.3333333333333,276.8489562464058
349,14.95625,161.0,13.3,7.296250000000001,141.625,2.909375,191.0,0.274375,305.3125,257.33395178691853
350,14.694736842105264,158.0,13.300000000000002,7.301052631578946,143.68421052631578,2.935263157894737,191.05263157894737,0.3536842105263157,306.3684210526316,279.1922201384283
351,14.36111111111111,158.0,13.300000000000002,7.180000000000001,147.44444444444446,2.9433333333333334,192.0,0.3499999999999999,308.6666666666667,344.4368899815073
354,14.11176470588235,158.7058823529412,13.3,6.555294117647059,153.0,3.084117647058823,194.0,0.2152941176470588,51.41176470588236,487.7126474195064
356,14.07,161.65,13.300000000000002,6.048,151.0,3.1305,194.45,0.209,30.85,467.9135338347724
358,14.021428571428574,162.14285714285714,13.300000000000002,5.003571428571428,153.35714285714286,3.03,195.0,0.1071428571428571,305.7142857142857,497.1273195884274
359,14.11818181818182,161.0,13.3,4.995454545454546,154.36363636363637,3.03,194.9090909090909,0.1245454545454545,319.45454545454544,466.3396038296204
360,14.028571428571428,160.42857142857142,13.3,4.855714285714286,157.28571428571428,3.0171428571428573,195.0,0.1514285714285714,302.2857142857143,482.9435253217473
361,14.169999999999998,159.0,13.3,5.142,168.8,2.882,195.0,0.242,10.0,420.5445086308154
362,14.058333333333332,159.0,13.300000000000002,5.205,167.75,2.8974999999999995,195.5,0.345,3.75,401.7710279265842
363,13.83125,159.0,13.3,4.9825,170.0,2.925,197.0,0.3825,296.375,459.3662629700826
364,13.66470588235294,158.47058823529412,13.3,4.123529411764706,154.64705882352942,2.9947058823529416,193.1764705882353,0.4464705882352941,311.3529411764706,447.64162195287065
365,15.294444444444444,276.0,12.1,9.031666666666668,240.38888888888889,3.226111111111112,252.0,0.38,81.38888888888889,314.42912996355005
366,15.416666666666666,275.1111111111111,12.1,8.87611111111111,232.44444444444449,3.353333333333333,249.72222222222223,0.3972222222222222,63.72222222222222,300.11538582771607
368,15.626315789473686,275.0,12.1,7.866842105263157,249.6315789473684,3.523684210526316,245.21052631578948,0.2389473684210525,45.0,332.4933906823428
369,15.199999999999998,273.7894736842105,12.1,8.639999999999999,245.94736842105263,3.87578947368421,242.21052631578948,0.1884210526315789,36.63157894736842,444.1933755483191
371,15.23076923076923,277.53846153846155,12.099999999999998,9.783076923076925,217.92307692307693,3.791538461538461,232.0,0.1861538461538461,41.69230769230769,436.7104123689968
372,15.486666666666666,277.8,12.099999999999998,10.086666666666664,215.0,3.9500000000000006,231.3333333333333,0.2,68.0,353.98989845414746
373,15.207692307692309,278.0769230769231,12.099999999999998,7.723846153846153,214.46153846153845,4.010000000000001,230.92307692307693,0.2984615384615384,87.15384615384616,363.9094128023361
374,15.092307692307694,278.0769230769231,12.099999999999998,8.049999999999999,214.69230769230768,4.023846153846154,231.0,0.4561538461538461,75.07692307692308,335.97825104214417
375,14.771428571428572,280.57142857142856,12.099999999999998,7.827142857142856,213.42857142857144,4.145714285714285,231.57142857142856,0.3285714285714285,76.28571428571429,453.7411954264728
377,15.77142857142857,313.5,12.099999999999998,6.147857142857143,209.3571428571429,3.9142857142857137,231.0,0.4185714285714286,96.07142857142856,225.74354638037607
378,16.14166666666667,317.3333333333333,12.1,6.123333333333332,206.66666666666663,3.73,230.3333333333333,0.4966666666666666,92.66666666666669,135.08088939307686
381,16.7,324.0,12.1,2.96,239.75,3.17625,228.375,0.12625,50.5,166.75744679969125
382,16.67142857142857,324.0,12.099999999999998,2.41,264.0,2.57,222.0,0.1899999999999999,33.0,199.0005946389333
383,14.205263157894736,269.3157894736842,11.5,0.6042105263157895,350.0,2.954736842105264,220.0,0.0921052631578947,153.89473684210526,229.15398909492035
384,14.32,270.2,11.5,0.7740000000000001,72.4,2.934,220.0,0.106,144.6,200.43072112728063
385,14.322222222222225,271.0,11.5,2.498333333333333,57.333333333333336,2.785,220.0,0.1766666666666666,113.16666666666669,163.887742740367
386,14.28125,270.9375,11.5,3.178125,60.0,2.74875,219.0,0.25125,112.0,146.17496227979814
387,14.315384615384618,270.9230769230769,11.5,3.525384615384615,44.53846153846154,2.726923076923077,219.0,0.2638461538461538,110.6153846153846,134.9387894275685
388,14.341666666666669,272.9166666666667,11.5,3.3375000000000004,37.16666666666666,2.5274999999999994,219.0,0.2233333333333333,93.66666666666669,139.07078376851837
389,14.32,268.26666666666665,11.5,3.339999999999999,36.6,2.4919999999999995,219.0,0.188,69.4,159.21394212647465
390,14.294444444444444,267.8888888888889,11.5,2.7066666666666666,15.666666666666666,2.453333333333333,219.0,0.18,53.0,174.6308699121871
391,14.306666666666665,266.0,11.5,2.1513333333333327,55.93333333333333,2.254,220.0,0.2173333333333334,47.4,164.51341195252212
392,15.077777777777776,269.6666666666667,11.5,4.142222222222222,23.666666666666668,2.1688888888888886,222.44444444444449,0.4644444444444444,206.77777777777777,159.1264714485502
393,14.7,273.8888888888889,11.5,4.457777777777778,12.0,2.1411111111111114,224.5555555555556,0.4222222222222222,247.77777777777777,287.2677204011202
394,14.97142857142857,275.35714285714283,11.5,4.985714285714287,34.642857142857146,2.048571428571429,228.92857142857144,0.2507142857142857,283.85714285714283,191.4253546371324
395,14.758823529411766,269.2352941176471,11.5,4.5858823529411765,25.23529411764705,2.014117647058823,228.58823529411765,0.1270588235294117,322.5882352941176,169.16725250791637
396,14.394117647058824,269.0,11.5,4.16,17.705882352941178,2.017058823529412,231.7058823529412,0.1558823529411764,248.1764705882353,260.31855537575177
398,14.535294117647055,269.0,11.5,3.898823529411765,14.764705882352942,2.017058823529412,232.76470588235293,0.1594117647058823,50.11764705882353,138.9353568155417
399,14.624999999999998,269.4166666666667,11.5,3.5849999999999995,179.5,2.09,235.0,0.185,179.0,166.20273881254366
400,14.46470588235294,270.1764705882353,11.5,3.817058823529412,358.0,2.09,236.64705882352945,0.0741176470588235,228.52941176470588,215.5241199920938
401,14.3,269.0,11.5,3.511176470588236,15.117647058823527,2.182352941176471,237.8823529411765,0.2747058823529411,87.41176470588235,128.4151655023935
402,13.820000000000002,343.8666666666667,12.900000000000002,6.587333333333332,81.06666666666666,2.4286666666666665,192.06666666666663,0.2193333333333334,251.7333333333333,228.7836776885552
404,13.68,343.93333333333334,12.900000000000002,6.388,88.4,2.4600000000000004,191.2,0.104,123.2,229.25551699506104
405,14.01,340.7,12.9,6.853,89.2,2.455,187.5,0.184,65.8,203.4324062784393
407,14.21,338.0,12.9,6.318,102.0,2.4159999999999995,187.4,0.108,135.4,128.55887788819075
408,14.169230769230769,338.0769230769231,12.900000000000002,6.486923076923076,103.6923076923077,2.375384615384615,187.23076923076923,0.1476923076923076,313.0769230769231,215.8666497810717
409,14.364285714285716,338.7857142857143,12.900000000000002,6.5150000000000015,99.57142857142856,2.36,184.78571428571428,0.2085714285714285,292.07142857142856,184.5791670073796
410,14.400000000000004,340.0,12.900000000000002,6.859999999999999,115.13333333333334,2.3606666666666665,186.86666666666667,0.1053333333333333,274.26666666666665,144.08848795767312
411,14.226666666666668,340.06666666666666,12.900000000000002,7.133333333333335,117.0,2.37,185.66666666666663,0.0466666666666666,262.0,163.12646299165883
412,14.110000000000005,344.8,12.9,6.795,111.6,2.379,184.2,0.1129999999999999,107.8,159.29323322314633
413,13.919999999999998,340.7,12.9,8.537,120.3,2.4040000000000004,183.9,0.123,85.8,202.9304646760869
414,13.76153846153846,340.0769230769231,12.900000000000002,8.15,120.6923076923077,2.428461538461539,181.3846153846154,0.1361538461538461,104.3076923076923,215.616741438568
415,13.76153846153846,339.84615384615387,12.900000000000002,8.110769230769233,122.15384615384616,2.4284615384615384,181.7692307692308,0.1230769230769231,150.76923076923077,200.19194836261812
416,13.791666666666666,340.0833333333333,12.9,9.53,124.0,2.4633333333333334,180.0,0.1133333333333333,210.0,211.5379517394109
417,13.77777777777778,340.0,12.9,9.588888888888889,124.88888888888889,2.4700000000000006,181.22222222222223,0.2055555555555555,243.66666666666663,231.2587829703574
419,13.622222222222224,341.6666666666667,12.9,9.57,113.0,2.55,174.0,0.24,216.0,218.4720965204048
420,13.94,309.1,12.9,9.397,116.4,2.52,176.4,0.301,238.3,244.38253490198804
421,14.5,345.1818181818182,12.9,10.099090909090911,116.0,2.5254545454545454,169.27272727272728,0.48,273.90909090909093,164.44938312398483
422,14.672727272727274,344.90909090909093,12.9,10.029090909090913,116.54545454545456,2.539090909090909,167.36363636363637,0.5318181818181817,292.6363636363636,192.72712718864648
425,14.42727272727273,343.09090909090907,12.9,9.55909090909091,119.0,2.423636363636364,168.63636363636363,0.5681818181818181,312.54545454545456,322.61084315346204
427,14.400000000000002,342.2,12.9,10.47,126.0,2.4400000000000004,164.0,0.41,316.0,285.2426739600563
428,14.33846153846154,341.0769230769231,12.900000000000002,11.393846153846152,133.84615384615384,2.456923076923077,164.15384615384616,0.4053846153846154,303.61538461538464,280.22161669819275
429,14.411111111111111,341.44444444444446,12.9,10.44,128.0,2.53,160.0,0.33,302.0,243.971888460528
430,14.199999999999998,343.55555555555554,12.9,10.457777777777778,130.66666666666666,2.5744444444444445,159.11111111111111,0.2233333333333333,283.3333333333333,231.70351263244663
431,13.95,343.3333333333333,12.9,10.4325,130.41666666666666,2.588333333333333,158.58333333333334,0.2775,276.5,275.7774002576981
432,13.860000000000005,343.7,12.9,9.466,122.2,2.55,155.0,0.3199999999999999,273.2,291.05582558227786
433,13.775,345.125,12.9,9.47,122.0,2.55,154.5,0.365,272.5,307.020750768051
435,13.658333333333337,345.0,12.9,9.784166666666666,126.91666666666669,2.4024999999999994,145.08333333333334,0.505,272.8333333333333,343.8064632160897
436,13.911111111111111,344.77777777777777,12.9,9.94,126.0,2.43,146.0,0.56,271.0,299.17041420717294
437,13.766666666666667,345.1666666666667,12.9,10.21,125.0,2.48,146.0,0.5950000000000001,270.0,323.58801886415483
438,13.933333333333332,345.1666666666667,12.9,9.769999999999998,119.0,2.4,147.0,0.59,271.0,296.7710368824495
439,13.866666666666667,345.0,12.9,10.096666666666666,120.33333333333331,2.4266666666666663,147.66666666666666,0.57,273.6666666666667,316.1651352665152
440,13.76,346.2,12.9,10.56,122.2,2.494,148.6,0.494,279.8,340.6076410789324
441,13.9,344.25,12.9,9.245,116.5,2.39,149.0,0.42,284.0,319.23743660868547
442,13.866666666666667,344.3333333333333,12.9,9.25,114.0,2.4,149.0,0.3899999999999999,286.0,323.9277274456431
443,13.65,344.0,12.9,9.895,114.5,2.46,148.5,0.375,283.0,354.76489446002495
444,13.4,344.0,12.9,9.4,119.0,2.39,149.0,0.31,266.0,358.6888739609832
445,13.3,343.0,12.9,9.435,117.0,2.39,149.5,0.25,265.5,373.03737563932737
446,13.25,342.5,12.9,9.545,113.5,2.385,150.5,0.18,263.5,375.1185045105181
